MasterRank,TeamRank,Division,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
576,1,Division II,kirkwoodcommunitycollege,Manasse Kasongo,,,,Wing,,,7,3.1950000000000003,2.2,4.7,3,10.857142857142858,7.857142857142857,1.1428571428571428,2.2857142857142856,1.4285714285714286,1.1428571428571428,1.8571428571428572,8.571428571428571,1.0,2.4285714285714284,2.857142857142857,5.0,0.5631298162418494,0.5,91.03977000479156,0.14155870582649394,0.5,0.191662673694298,0.2857142857142857,0.11666666666666667,0.2833333333333333,3.076923076923077,3.4615384615384617,10.576923076923077,2.5,Average,3,Below Average,2,Poor,1,Poor,1,Below Average,2,Insufficient Volume,3,Below Average,2,Below Average,2,Very Good,4,Average,3,Elite,5,Very Good,4,Elite,5,Very Good,4,Unknown
613,2,Division II,kirkwoodcommunitycollege,Tyler Netolicky,,,,Wing,,,12,3.17,3.2,3.2,3,12.0,10.5,1.1666666666666667,1.6666666666666667,0.16666666666666666,0.8333333333333334,1.6666666666666667,8.333333333333334,0.08333333333333333,2.5833333333333335,2.3333333333333335,8.166666666666666,0.6335797254487856,0.62,107.75217000897936,0.13389171642688255,0.7,0.149655791679138,0.0,0.01,0.31,2.2535211267605635,1.352112676056338,14.19718309859155,2.2535211267605635,Elite,5,Below Average,2,Average,3,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Elite,5,Poor,1,Elite,5,Elite,5,Elite,5,Unknown
1000,3,Division II,kirkwoodcommunitycollege,Cole Marsh,,,,Wing,,,9,2.9575000000000005,3.3000000000000003,2.45,3,10.11111111111111,4.555555555555555,2.111111111111111,1.2222222222222223,0.8888888888888888,0.3333333333333333,2.111111111111111,7.888888888888889,3.3333333333333335,2.2222222222222223,1.2222222222222223,3.3333333333333335,0.5701754385964912,0.5211267605633803,100.22026431718062,0.12279562912474304,1.7272727272727273,0.1211453744493392,0.3333333333333333,0.4225352112676056,0.28169014084507044,1.6332590942835932,1.6332590942835932,6.087602078693393,2.8210838901262063,Very Good,4,Below Average,2,Below Average,2,Very Good,4,Very Good,4,Average,3,Very Good,4,Elite,5,Very Good,4,Average,3,Below Average,2,Poor,1,Elite,5,Elite,5,Unknown
1991,4,Division II,kirkwoodcommunitycollege,Chris Coleman,,,,Wing,,,11,2.575,2.85,2.0,3,11.181818181818182,2.0,3.6363636363636362,1.7272727272727273,1.0,0.0,2.0,8.636363636363637,3.090909090909091,4.2727272727272725,0.36363636363636365,1.6363636363636365,0.5316390041493776,0.4631578947368421,91.32759132759132,0.14642313546423136,2.1052631578947367,0.14107514107514108,0.29411764705882354,0.35789473684210527,0.49473684210526314,2.2933011466505735,1.327700663850332,2.655401327700664,2.655401327700664,Average,3,Below Average,2,Poor,1,Elite,5,Average,3,Below Average,2,Very Good,4,Elite,5,Elite,5,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
2634,5,Division II,kirkwoodcommunitycollege,Richard Lindsey Jr,,,,Wing,,,11,2.375,2.45,2.0,3,9.090909090909092,4.454545454545454,1.2727272727272727,1.4545454545454546,0.5454545454545454,0.09090909090909091,1.4545454545454546,7.0,1.6363636363636365,3.272727272727273,1.6363636363636365,2.8181818181818183,0.5385609651012494,0.461038961038961,91.87798603454613,0.11871727748691101,0.875,0.14700477765527378,0.2777777777777778,0.23376623376623376,0.4675324675324675,1.9500304692260817,0.8531383302864107,5.971968312004875,1.9500304692260817,Average,3,Poor,1,Poor,1,Below Average,2,Average,3,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
3130,6,Division II,kirkwoodcommunitycollege,Germaine Benson,,,,Wing,,,10,2.2325,1.85,2.45,3,6.2,1.7,2.8,2.1,1.4,0.0,1.4,5.8,1.7,2.1,0.4,1.3,0.46103509815585964,0.3879310344827586,70.26291931097009,0.10706658901184236,1.3333333333333333,0.23798730734360835,0.29411764705882354,0.29310344827586204,0.3620689655172414,2.8225806451612905,1.881720430107527,2.28494623655914,1.881720430107527,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Poor,1,Below Average,2,Poor,1,Elite,5,Very Good,4,Unknown
